Conversation ID,Conversation started at (America/New_York),Fin AI Agent deflected,Topics,AI Subtopic,AI Topic
215472676500512,2026-01-14 11:59:34,true,,Subscription cancellation requests and account deletion,Subscription cancellation and refunds
215472675955368,2026-01-14 11:11:06,true,,Automated review and feedback requests,Review automation
215472675947992,2026-01-14 11:10:14,true,,Plan selection and change options,Subscription status options
215472675460688,2026-01-14 10:32:11,true,,Shipment error messages and troubleshooting,Shipment issues
215472672461660,2026-01-14 08:04:11,true,,Amazon shipment communication and stuck process issues,Amazon operations
215472670721771,2026-01-14 05:16:20,true,,"Subscription and account pause options, Pending offer creation issues, Account reactivation and deactivation procedures","Subscription status options, Troubleshooting, Account status"
215472668878307,2026-01-14 00:20:10,true,cancel,"Subscription status and payment access, InventoryLab subscription cancellation","InventoryLab, Subscription cancellation and refunds"
215472668676037,2026-01-13 23:31:12,true,,Invoice payments and viewing,Invoice payments and viewing
215472668638079,2026-01-13 23:20:22,true,,Pending offer creation issues,Troubleshooting
215472668485992,2026-01-13 23:03:40,true,,"Bulk cost and supplier data import, Subscription cancellation requests and account deletion, Invoice payments and viewing","Bulk upload, Subscription cancellation and refunds, Invoice payments and viewing"
215472668190529,2026-01-13 21:56:36,true,,Connection and network error troubleshooting,Troubleshooting
215472668093036,2026-01-13 21:34:28,true,,"Subscription activation and reactivation issues, Switching between monthly and yearly subscriptions",Subscription status options
215472668079539,2026-01-13 21:31:01,true,,"ScoutX and Scoutify functionality, Scoutify login and access issues",ScoutIQ subscription
215472667678998,2026-01-13 20:17:49,true,,"Scanning and scan option issues, Subscription activation and reactivation issues, Plan selection and change options","Troubleshooting, Subscription status options"
215472665475763,2026-01-13 16:20:04,true,,"Shipment error messages and troubleshooting, Batch processing errors and problem resolution","Shipment issues, Batch processing"
215472664347899,2026-01-13 14:30:55,true,,"Amazon-specific shipment problems and sending issues, Account cancellation confirmation","Shipment issues, Cancellation confirmation"
215472664307719,2026-01-13 14:25:46,true,,"Coaching and meeting scheduling requests, Campaign email delivery issues","Coaching and meeting scheduling requests, Troubleshooting"
215472664213616,2026-01-13 14:14:14,true,,Order visibility and health issues,Troubleshooting
215472663322158,2026-01-13 13:08:25,true,,,
215472660468052,2026-01-13 10:28:46,true,,Login and password troubleshooting,InventoryLab
215472660412981,2026-01-13 10:24:00,true,,"Switching between monthly and yearly subscriptions, Login and password troubleshooting","Subscription status options, InventoryLab"
215472660060116,2026-01-13 10:07:29,true,,Amazon account integration and linking requirements,Amazon operations
215472659879482,2026-01-13 09:54:39,true,,"Amazon seller account reconnection and unlinking, Tactical Arbitrage subscriptions and accounts, Unlinking and connecting seller and merchant IDs","Amazon operations, Tactical Arbitrage subscriptions and accounts, Seller ID"
215472659488232,2026-01-13 09:21:09,true,,MSKU validation and error resolution,SKU and ASIN issues
215472659375372,2026-01-13 09:14:14,true,,"Changing associated account email addresses, User account creation and assignment, Subscription renewal process and troubleshooting","Email settings, User access, Subscription status options"
215472658601256,2026-01-13 08:45:03,true,,FeedbackWhiz account setup and subscription,FeedbackWhiz account setup and subscription
215472655119568,2026-01-13 05:16:09,true,,ASIN import and invalid ASIN errors,SKU and ASIN issues
215472654848555,2026-01-13 04:47:46,true,cancel,"ScoutIQ subscription cancellation and payment problems, Subscription charges and billing discrepancies, Disputing and investigating account charges","ScoutIQ subscription, Subscription cancellation and refunds, Billing disputes and refunds"
215472653571058,2026-01-13 01:12:36,true,,"InventoryLab employee and user setup, Service outage updates and response times","User access, Service issues"
215472653370274,2026-01-13 00:36:38,true,,"Automated review and feedback requests, Amazon account integration and linking requirements","Review automation, Amazon operations"
215472652808194,2026-01-12 22:47:17,true,cancel,Ending and canceling subscriptions across services,Subscription cancellation and refunds
215472652682432,2026-01-12 22:16:02,true,,"Bulk cost and supplier data import, Access and connectivity issues with InventoryLab","Bulk upload, InventoryLab"
215472651739497,2026-01-12 19:30:45,true,,"Shipping label printing and downloading, Shipment batch issues and closing procedures, Seller Central shipping workflow and status checks","Labeling, Batch processing, Shipment issues"
215472651306049,2026-01-12 18:23:41,true,,Login and password troubleshooting,InventoryLab
215472651146277,2026-01-12 18:07:59,true,,ScoutIQ subscription cancellation and payment problems,ScoutIQ subscription
215472650982215,2026-01-12 17:48:02,true,,"Shipment batch issues and closing procedures, Restoring batches with box and item retention",Batch processing
215472650955877,2026-01-12 17:43:20,true,,InventoryLab employee and user setup,User access
215472649932466,2026-01-12 16:02:12,true,seller 365,"ScoutIQ subscription setup and account access, Scoutify login and access issues",ScoutIQ subscription
215472649772557,2026-01-12 15:54:37,true,,"ASIN and SKU pricing discrepancies, Minimum and maximum price configuration, Active listing and offer visibility issues","SmartRepricer, SKU and ASIN issues"
215472649372382,2026-01-12 15:11:33,true,,Account reactivation and deactivation procedures,Account status
215472648700033,2026-01-12 14:00:07,true,cancel,Ending and canceling subscriptions across services,Subscription cancellation and refunds
215472648593504,2026-01-12 13:47:59,true,,"Batch item and button issues, SKU creation and attribute errors","Troubleshooting, SKU and ASIN issues"
215472648332925,2026-01-12 13:20:30,true,seller 365,"Seller 365 plan selection issues, Switching between monthly and yearly subscriptions, Ending and canceling subscriptions across services","Seller 365, Subscription status options, Subscription cancellation and refunds"
215472648257652,2026-01-12 13:12:51,true,,,
215472647797008,2026-01-12 12:47:02,true,cancel,"InventoryLab subscription cancellation, Subscription end, auto-renewal, and data access, Bulk cost and supplier data import","Subscription cancellation and refunds, Bulk upload"
215472643392139,2026-01-12 09:51:14,true,seller 365,Seller 365 subscription and plan downgrades,Seller 365
215472642958051,2026-01-12 09:25:59,true,,Item revalidation troubleshooting,Troubleshooting
215472642913734,2026-01-12 09:23:58,true,,Switching between monthly and yearly subscriptions,Subscription status options
215472640982694,2026-01-12 07:25:42,true,,"DataSpark integration and access in Seller 365, Login and password troubleshooting","Seller 365, InventoryLab"
215472638997405,2026-01-12 04:52:33,true,,,
215472638459985,2026-01-12 03:51:11,true,,Order visibility and health issues,Troubleshooting
215472637947289,2026-01-12 02:56:16,true,,Order visibility and health issues,Troubleshooting
215472636627974,2026-01-11 23:59:33,true,,Plan selection and change options,Subscription status options
215472636386976,2026-01-11 22:49:00,true,,"FBA and FBM inventory coordination, FBA shipment processing and complications",FBA operations
215472635711504,2026-01-11 20:56:22,true,,Search functionality and results issues,Search functionality and results issues
215472635673287,2026-01-11 20:46:19,true,,"SmartRepricer settings and error resolution, Access and connectivity issues with InventoryLab","SmartRepricer, InventoryLab"
215472635628465,2026-01-11 20:34:28,true,cancel,"Subscription cancellation options and button issues, Switching between monthly and yearly subscriptions","Subscription cancellation and refunds, Subscription status options"
215472634445292,2026-01-11 16:24:06,true,,Tactical Arbitrage subscriptions and accounts,Tactical Arbitrage subscriptions and accounts
215472634331660,2026-01-11 16:07:02,true,,Active listing and offer visibility issues,SKU and ASIN issues
215472634111993,2026-01-11 15:17:27,true,,Getting started and registering with Seller 365,Seller 365
215472633988445,2026-01-11 14:51:14,true,,Tactical Arbitrage subscriptions and accounts,Tactical Arbitrage subscriptions and accounts
215472633897496,2026-01-11 14:32:15,true,,"Bulk cost and supplier data import, Inventory data upload, import, and shipment creation workflows","Bulk upload, InventoryLab"
215472632395738,2026-01-11 10:30:11,true,,,
215472630973814,2026-01-11 07:33:48,true,,Account cancellation issues,Troubleshooting
215472628836836,2026-01-10 22:56:08,true,"refund, cancel",Subscription cancellation charges,Cancellation confirmation
215472628512376,2026-01-10 21:06:00,true,,"Scoutify login and access issues, Scanning and scan option issues","ScoutIQ subscription, Troubleshooting"
215472628357322,2026-01-10 20:19:35,true,,Scanning and scan option issues,Troubleshooting
215472627705248,2026-01-10 17:24:05,true,,"Amazon shipment splits and optimized shipping options, Restricted and excluded products handling","InventoryLab, Restricted and excluded products handling"
215472627700200,2026-01-10 17:22:40,true,,Editing and identifying inventory quantities,Inventory issues
215472627671479,2026-01-10 17:15:05,true,,"Box handling and item movement in batches, General shipment issues and status","Batch processing, Shipment issues"
215472627667896,2026-01-10 17:14:06,true,,Amazon account connection and authorization issues,Amazon operations
215472627582628,2026-01-10 16:58:45,true,,"Amazon account connection and authorization issues, ScoutIQ subscription setup and account access","Amazon operations, ScoutIQ subscription"
215472627577016,2026-01-10 16:57:04,true,,,
215472627360986,2026-01-10 16:15:36,true,,,
215472627355184,2026-01-10 16:15:06,true,,"Inventory valuation and reporting, Bulk cost and supplier data import","Inventory issues, Bulk upload"
215472626599899,2026-01-10 15:37:58,true,,Shipment batch issues and closing procedures,Batch processing
215472626164596,2026-01-10 15:17:20,true,,"Bulk book listing and ISBN uploads, ScoutX and Scoutify functionality","Bulk upload, ScoutIQ subscription"
215472625793363,2026-01-10 14:28:31,true,,Tactical Arbitrage subscriptions and accounts,Tactical Arbitrage subscriptions and accounts
